variable,label
5-FU(10.0)---AZD1775(0.0325),1
5-FU(10.0)---AZD1775(0.08),1
5-FU(10.0)---AZD1775(0.2),1
5-FU(10.0)---AZD1775(0.5),1
5-FU(10.0)---BEZ-235(0.0),1
5-FU(10.0)---BEZ-235(0.0045),1
5-FU(10.0)---BEZ-235(0.02),1
5-FU(10.0)---BEZ-235(0.09),1
5-FU(10.0)---BEZ-235(0.4),1
5-FU(10.0)---BORTEZOMIB(0.0),1
5-FU(10.0)---BORTEZOMIB(0.00045),1
5-FU(10.0)---BORTEZOMIB(0.002),1
5-FU(10.0)---BORTEZOMIB(0.009),1
5-FU(10.0)---BORTEZOMIB(0.04),1
5-FU(10.0)---DASATINIB(0.0),1
5-FU(10.0)---DASATINIB(0.024),1
5-FU(10.0)---DASATINIB(0.12),1
5-FU(10.0)---DASATINIB(0.6),1
5-FU(10.0)---DASATINIB(3.0),1
5-FU(10.0)---DINACICLIB(0.0),1
5-FU(10.0)---DINACICLIB(0.000925),1
5-FU(10.0)---DINACICLIB(0.00325),1
5-FU(10.0)---DINACICLIB(0.0115),1
5-FU(10.0)---DINACICLIB(0.04),1
5-FU(10.0)---ERLOTINIB(0.0),1
5-FU(10.0)---ERLOTINIB(0.055),1
5-FU(10.0)---ERLOTINIB(0.245),1
5-FU(10.0)---ERLOTINIB(1.1),1
5-FU(10.0)---ERLOTINIB(5.0),1
5-FU(10.0)---GELDANAMYCIN(0.0),1
5-FU(10.0)---GELDANAMYCIN(0.0223),1
5-FU(10.0)---GELDANAMYCIN(0.1),1
5-FU(10.0)---GELDANAMYCIN(0.45),1
5-FU(10.0)---GELDANAMYCIN(2.0),1
5-FU(10.0)---L778123(0.0),1
5-FU(10.0)---L778123(0.325),1
5-FU(10.0)---L778123(0.8),1
5-FU(10.0)---L778123(2.0),1
5-FU(10.0)---L778123(5.0),1
5-FU(10.0)---LAPATINIB(0.0),1
5-FU(10.0)---LAPATINIB(0.055),1
5-FU(10.0)---LAPATINIB(0.245),1
5-FU(10.0)---LAPATINIB(1.1),1
5-FU(10.0)---LAPATINIB(5.0),1
5-FU(10.0)---MK-2206(0.0),1
5-FU(10.0)---MK-2206(0.045),1
5-FU(10.0)---MK-2206(0.2),1
5-FU(10.0)---MK-2206(0.9),1
5-FU(10.0)---MK-2206(4.0),1
5-FU(10.0)---MK-4827(0.0),1
5-FU(10.0)---MK-4827(0.223),1
5-FU(10.0)---MK-4827(0.775),1
5-FU(10.0)---MK-4827(10.0),1
5-FU(10.0)---MK-4827(2.75),1
5-FU(10.0)---MK-5108(0.0),1
5-FU(10.0)---MK-5108(0.075),1
5-FU(10.0)---MK-5108(0.225),1
5-FU(10.0)---MK-5108(0.675),1
5-FU(10.0)---MK-5108(2.0),1
5-FU(10.0)---MK-8669(0.0),1
5-FU(10.0)---MK-8669(0.00011),1
5-FU(10.0)---MK-8669(0.0005),1
5-FU(10.0)---MK-8669(0.00223),1
5-FU(10.0)---MK-8669(0.01),1
5-FU(10.0)---MK-8776(0.0),1
5-FU(10.0)---MK-8776(0.0925),1
5-FU(10.0)---MK-8776(0.325),1
5-FU(10.0)---MK-8776(1.15),1
5-FU(10.0)---MK-8776(4.0),1
5-FU(10.0)---PD325901(0.0),1
5-FU(10.0)---PD325901(0.0011),1
5-FU(10.0)---PD325901(0.005),1
5-FU(10.0)---PD325901(0.0223),1
5-FU(10.0)---PD325901(0.1),1
5-FU(10.0)---SORAFENIB(0.0),1
5-FU(10.0)---SORAFENIB(10.0),1
5-FU(10.0)---SORAFENIB(2.5),1
5-FU(10.0)---SORAFENIB(20.0),1
5-FU(10.0)---SORAFENIB(5.0),1
5-FU(10.0)---SUNITINIB(0.0),1
5-FU(10.0)---SUNITINIB(0.625),1
5-FU(10.0)---SUNITINIB(1.25),1
5-FU(10.0)---SUNITINIB(2.5),1
5-FU(10.0)---SUNITINIB(5.0),1
5-FU(10.0)---TEMOZOLOMIDE(0.0),1
5-FU(10.0)---TEMOZOLOMIDE(12.3),1
5-FU(10.0)---TEMOZOLOMIDE(2.75),1
5-FU(10.0)---ZOLINZA(0.0),1
5-FU(10.0)---ZOLINZA(0.0925),1
5-FU(10.0)---ZOLINZA(0.325),1
5-FU(10.0)---ZOLINZA(1.15),1
5-FU(10.0)---ZOLINZA(4.0),1
5-FU(3.25)---ABT-888(0.0),1
5-FU(3.25)---ABT-888(10.0),1
5-FU(3.25)---ABT-888(3.25),1
5-FU(3.25)---AZD1775(0.0),1
5-FU(3.25)---AZD1775(0.0325),1
5-FU(3.25)---AZD1775(0.08),1
5-FU(3.25)---AZD1775(0.2),1
5-FU(3.25)---AZD1775(0.5),1
5-FU(3.25)---BEZ-235(0.0),1
5-FU(3.25)---BEZ-235(0.0045),1
5-FU(3.25)---BEZ-235(0.02),1
5-FU(3.25)---BEZ-235(0.09),1
5-FU(3.25)---BEZ-235(0.4),1
5-FU(3.25)---BORTEZOMIB(0.0),1
5-FU(3.25)---BORTEZOMIB(0.009),1
5-FU(3.25)---BORTEZOMIB(0.04),1
5-FU(3.25)---DASATINIB(0.0),1
5-FU(3.25)---DASATINIB(0.024),1
5-FU(3.25)---DASATINIB(0.12),1
5-FU(3.25)---DASATINIB(0.6),1
5-FU(3.25)---DASATINIB(3.0),1
5-FU(3.25)---DINACICLIB(0.0),1
5-FU(3.25)---DINACICLIB(0.000925),1
5-FU(3.25)---DINACICLIB(0.00325),1
5-FU(3.25)---DINACICLIB(0.0115),1
5-FU(3.25)---DINACICLIB(0.04),1
5-FU(3.25)---ERLOTINIB(0.0),1
5-FU(3.25)---ERLOTINIB(0.055),1
5-FU(3.25)---ERLOTINIB(0.245),1
5-FU(3.25)---ERLOTINIB(1.1),1
5-FU(3.25)---ERLOTINIB(5.0),1
5-FU(3.25)---GELDANAMYCIN(0.0),1
5-FU(3.25)---GELDANAMYCIN(0.1),1
5-FU(3.25)---GELDANAMYCIN(0.45),1
5-FU(3.25)---GELDANAMYCIN(2.0),1
5-FU(3.25)---L778123(0.0),1
5-FU(3.25)---L778123(0.325),1
5-FU(3.25)---L778123(0.8),1
5-FU(3.25)---L778123(2.0),1
5-FU(3.25)---L778123(5.0),1
5-FU(3.25)---LAPATINIB(0.0),1
5-FU(3.25)---LAPATINIB(0.055),1
5-FU(3.25)---LAPATINIB(0.245),1
5-FU(3.25)---LAPATINIB(1.1),1
5-FU(3.25)---LAPATINIB(5.0),1
5-FU(3.25)---MK-2206(0.0),1
5-FU(3.25)---MK-2206(0.045),1
5-FU(3.25)---MK-2206(0.2),1
5-FU(3.25)---MK-2206(0.9),1
5-FU(3.25)---MK-2206(4.0),1
5-FU(3.25)---MK-4827(0.0),1
5-FU(3.25)---MK-4827(0.223),1
5-FU(3.25)---MK-4827(0.775),1
5-FU(3.25)---MK-4827(10.0),1
5-FU(3.25)---MK-4827(2.75),1
5-FU(3.25)---MK-5108(0.0),1
5-FU(3.25)---MK-5108(0.225),1
5-FU(3.25)---MK-5108(0.675),1
5-FU(3.25)---MK-5108(2.0),1
5-FU(3.25)---MK-8669(0.0),1
5-FU(3.25)---MK-8669(0.00011),1
5-FU(3.25)---MK-8669(0.0005),1
5-FU(3.25)---MK-8669(0.00223),1
5-FU(3.25)---MK-8669(0.01),1
5-FU(3.25)---MK-8776(0.0),1
5-FU(3.25)---MK-8776(0.0925),1
5-FU(3.25)---MK-8776(0.325),1
5-FU(3.25)---MK-8776(1.15),1
5-FU(3.25)---MK-8776(4.0),1
5-FU(3.25)---PD325901(0.0),1
5-FU(3.25)---PD325901(0.0223),1
5-FU(3.25)---PD325901(0.1),1
5-FU(3.25)---SORAFENIB(0.0),1
5-FU(3.25)---SORAFENIB(10.0),1
5-FU(3.25)---SORAFENIB(20.0),1
5-FU(3.25)---SORAFENIB(5.0),1
5-FU(3.25)---SUNITINIB(0.0),1
5-FU(3.25)---SUNITINIB(0.625),1
5-FU(3.25)---SUNITINIB(1.25),1
5-FU(3.25)---SUNITINIB(2.5),1
5-FU(3.25)---SUNITINIB(5.0),1
5-FU(3.25)---TEMOZOLOMIDE(0.0),1
5-FU(3.25)---TEMOZOLOMIDE(2.75),1
5-FU(3.25)---ZOLINZA(0.0),1
5-FU(3.25)---ZOLINZA(0.325),1
5-FU(3.25)---ZOLINZA(1.15),1
5-FU(3.25)---ZOLINZA(4.0),1
ABT-888(0.0)---BEZ-235(0.02),1
ABT-888(0.0)---BEZ-235(0.09),1
ABT-888(0.0)---BEZ-235(0.4),1
ABT-888(0.0)---DINACICLIB(0.0115),1
ABT-888(0.0)---DINACICLIB(0.04),1
ABT-888(0.0)---GELDANAMYCIN(0.45),1
ABT-888(0.0)---GELDANAMYCIN(2.0),1
ABT-888(0.0)---MK-8669(0.00223),1
ABT-888(0.0)---MK-8669(0.01),1
ABT-888(0.0)---MK-8776(1.15),1
ABT-888(0.0)---MK-8776(4.0),1
ABT-888(0.0)---OXALIPLATIN(20.0),1
ABT-888(0.0)---OXALIPLATIN(6.75),1
ABT-888(0.0)---SN-38(0.005),1
ABT-888(0.0)---SORAFENIB(10.0),1
ABT-888(0.0)---SORAFENIB(20.0),1
ABT-888(0.0)---TOPOTECAN(0.0775),1
ABT-888(0.0)---TOPOTECAN(0.275),1
ABT-888(0.0)---TOPOTECAN(1.0),1
ABT-888(0.35)---BEZ-235(0.02),1
ABT-888(0.35)---BEZ-235(0.09),1
ABT-888(0.35)---BEZ-235(0.4),1
ABT-888(0.35)---DINACICLIB(0.0115),1
ABT-888(0.35)---DINACICLIB(0.04),1
ABT-888(0.35)---GELDANAMYCIN(0.45),1
ABT-888(0.35)---GELDANAMYCIN(2.0),1
ABT-888(0.35)---MK-8669(0.00223),1
ABT-888(0.35)---MK-8669(0.01),1
ABT-888(0.35)---MK-8776(1.15),1
ABT-888(0.35)---MK-8776(4.0),1
ABT-888(0.35)---OXALIPLATIN(20.0),1
ABT-888(0.35)---OXALIPLATIN(6.75),1
ABT-888(0.35)---SN-38(0.005),1
ABT-888(0.35)---SORAFENIB(10.0),1
ABT-888(0.35)---SORAFENIB(20.0),1
ABT-888(0.35)---SORAFENIB(5.0),1
ABT-888(0.35)---TOPOTECAN(0.0775),1
ABT-888(0.35)---TOPOTECAN(0.275),1
ABT-888(0.35)---TOPOTECAN(1.0),1
ABT-888(1.08)---BEZ-235(0.02),1
ABT-888(1.08)---BEZ-235(0.09),1
ABT-888(1.08)---BEZ-235(0.4),1
ABT-888(1.08)---DINACICLIB(0.0115),1
ABT-888(1.08)---DINACICLIB(0.04),1
ABT-888(1.08)---GELDANAMYCIN(0.1),1
ABT-888(1.08)---GELDANAMYCIN(0.45),1
ABT-888(1.08)---GELDANAMYCIN(2.0),1
ABT-888(1.08)---MK-8669(0.00223),1
ABT-888(1.08)---MK-8669(0.01),1
ABT-888(1.08)---MK-8776(1.15),1
ABT-888(1.08)---MK-8776(4.0),1
ABT-888(1.08)---OXALIPLATIN(20.0),1
ABT-888(1.08)---OXALIPLATIN(6.75),1
ABT-888(1.08)---SN-38(0.005),1
ABT-888(1.08)---SORAFENIB(10.0),1
ABT-888(1.08)---SORAFENIB(2.5),1
ABT-888(1.08)---SORAFENIB(20.0),1
ABT-888(1.08)---SORAFENIB(5.0),1
ABT-888(1.08)---TOPOTECAN(0.0775),1
ABT-888(1.08)---TOPOTECAN(0.275),1
ABT-888(1.08)---TOPOTECAN(1.0),1
ABT-888(10.0)---BEZ-235(0.02),1
ABT-888(10.0)---BEZ-235(0.09),1
ABT-888(10.0)---BEZ-235(0.4),1
ABT-888(10.0)---DINACICLIB(0.0115),1
ABT-888(10.0)---DINACICLIB(0.04),1
ABT-888(10.0)---GELDANAMYCIN(0.1),1
ABT-888(10.0)---GELDANAMYCIN(0.45),1
ABT-888(10.0)---GELDANAMYCIN(2.0),1
ABT-888(10.0)---MK-8669(0.00223),1
ABT-888(10.0)---MK-8669(0.01),1
ABT-888(10.0)---MK-8776(1.15),1
ABT-888(10.0)---MK-8776(4.0),1
ABT-888(10.0)---OXALIPLATIN(20.0),1
ABT-888(10.0)---OXALIPLATIN(6.75),1
ABT-888(10.0)---SN-38(0.00143),1
ABT-888(10.0)---SN-38(0.005),1
ABT-888(10.0)---SORAFENIB(10.0),1
ABT-888(10.0)---SORAFENIB(20.0),1
ABT-888(10.0)---TOPOTECAN(0.0775),1
ABT-888(10.0)---TOPOTECAN(0.275),1
ABT-888(10.0)---TOPOTECAN(1.0),1
ABT-888(3.25)---BEZ-235(0.02),1
ABT-888(3.25)---BEZ-235(0.09),1
ABT-888(3.25)---BEZ-235(0.4),1
ABT-888(3.25)---DINACICLIB(0.0115),1
ABT-888(3.25)---DINACICLIB(0.04),1
ABT-888(3.25)---GELDANAMYCIN(0.1),1
ABT-888(3.25)---GELDANAMYCIN(0.45),1
ABT-888(3.25)---GELDANAMYCIN(2.0),1
ABT-888(3.25)---MK-8669(0.00223),1
ABT-888(3.25)---MK-8669(0.01),1
ABT-888(3.25)---MK-8776(1.15),1
ABT-888(3.25)---MK-8776(4.0),1
ABT-888(3.25)---OXALIPLATIN(20.0),1
ABT-888(3.25)---OXALIPLATIN(6.75),1
ABT-888(3.25)---SN-38(0.00143),1
ABT-888(3.25)---SN-38(0.005),1
ABT-888(3.25)---SORAFENIB(10.0),1
ABT-888(3.25)---SORAFENIB(2.5),1
ABT-888(3.25)---SORAFENIB(20.0),1
ABT-888(3.25)---SORAFENIB(5.0),1
ABT-888(3.25)---TOPOTECAN(0.0775),1
ABT-888(3.25)---TOPOTECAN(0.275),1
ABT-888(3.25)---TOPOTECAN(1.0),1
AZD1775(0.0)---BEZ-235(0.02),1
AZD1775(0.0)---BEZ-235(0.09),1
AZD1775(0.0)---BEZ-235(0.4),1
AZD1775(0.0)---BORTEZOMIB(0.009),1
AZD1775(0.0)---BORTEZOMIB(0.04),1
AZD1775(0.0)---DINACICLIB(0.0115),1
AZD1775(0.0)---DINACICLIB(0.04),1
AZD1775(0.0)---ERLOTINIB(5.0),1
AZD1775(0.0)---GELDANAMYCIN(0.45),1
AZD1775(0.0)---GELDANAMYCIN(2.0),1
AZD1775(0.0)---LAPATINIB(1.1),1
AZD1775(0.0)---LAPATINIB(5.0),1
AZD1775(0.0)---MK-2206(0.2),1
AZD1775(0.0)---MK-2206(0.9),1
AZD1775(0.0)---MK-2206(4.0),1
AZD1775(0.0)---MK-4827(10.0),1
AZD1775(0.0)---MK-5108(2.0),1
AZD1775(0.0)---MK-8669(0.00223),1
AZD1775(0.0)---MK-8669(0.01),1
AZD1775(0.0)---MK-8776(1.15),1
AZD1775(0.0)---MK-8776(4.0),1
AZD1775(0.0)---OXALIPLATIN(20.0),1
AZD1775(0.0)---OXALIPLATIN(6.75),1
AZD1775(0.0)---SN-38(0.005),1
AZD1775(0.0)---SORAFENIB(10.0),1
AZD1775(0.0)---SORAFENIB(20.0),1
AZD1775(0.0)---TOPOTECAN(0.0775),1
AZD1775(0.0)---TOPOTECAN(0.275),1
AZD1775(0.0)---TOPOTECAN(1.0),1
AZD1775(0.0325)---BEZ-235(0.02),1
AZD1775(0.0325)---BEZ-235(0.09),1
AZD1775(0.0325)---BEZ-235(0.4),1
AZD1775(0.0325)---BORTEZOMIB(0.009),1
AZD1775(0.0325)---BORTEZOMIB(0.04),1
AZD1775(0.0325)---DINACICLIB(0.0115),1
AZD1775(0.0325)---DINACICLIB(0.04),1
AZD1775(0.0325)---ERLOTINIB(5.0),1
AZD1775(0.0325)---GELDANAMYCIN(0.1),1
AZD1775(0.0325)---GELDANAMYCIN(0.45),1
AZD1775(0.0325)---GELDANAMYCIN(2.0),1
AZD1775(0.0325)---LAPATINIB(1.1),1
AZD1775(0.0325)---LAPATINIB(5.0),1
AZD1775(0.0325)---MK-2206(0.2),1
AZD1775(0.0325)---MK-2206(0.9),1
AZD1775(0.0325)---MK-2206(4.0),1
AZD1775(0.0325)---MK-4827(0.775),1
AZD1775(0.0325)---MK-4827(10.0),1
AZD1775(0.0325)---MK-4827(2.75),1
AZD1775(0.0325)---MK-5108(0.675),1
AZD1775(0.0325)---MK-5108(2.0),1
AZD1775(0.0325)---MK-8669(0.00223),1
AZD1775(0.0325)---MK-8669(0.01),1
AZD1775(0.0325)---MK-8776(0.325),1
AZD1775(0.0325)---MK-8776(1.15),1
AZD1775(0.0325)---MK-8776(4.0),1
AZD1775(0.0325)---OXALIPLATIN(20.0),1
AZD1775(0.0325)---OXALIPLATIN(6.75),1
AZD1775(0.0325)---SN-38(0.00143),1
AZD1775(0.0325)---SN-38(0.005),1
AZD1775(0.0325)---SORAFENIB(10.0),1
AZD1775(0.0325)---SORAFENIB(20.0),1
AZD1775(0.0325)---SORAFENIB(5.0),1
AZD1775(0.0325)---TOPOTECAN(0.0223),1
AZD1775(0.0325)---TOPOTECAN(0.0775),1
AZD1775(0.0325)---TOPOTECAN(0.275),1
AZD1775(0.0325)---TOPOTECAN(1.0),1
AZD1775(0.08)---BEZ-235(0.02),1
AZD1775(0.08)---BEZ-235(0.09),1
AZD1775(0.08)---BEZ-235(0.4),1
AZD1775(0.08)---BORTEZOMIB(0.009),1
AZD1775(0.08)---BORTEZOMIB(0.04),1
AZD1775(0.08)---DASATINIB(3.0),1
AZD1775(0.08)---DINACICLIB(0.0115),1
AZD1775(0.08)---DINACICLIB(0.04),1
AZD1775(0.08)---ERLOTINIB(5.0),1
AZD1775(0.08)---GELDANAMYCIN(0.1),1
AZD1775(0.08)---GELDANAMYCIN(0.45),1
AZD1775(0.08)---GELDANAMYCIN(2.0),1
AZD1775(0.08)---LAPATINIB(0.245),1
AZD1775(0.08)---LAPATINIB(1.1),1
AZD1775(0.08)---LAPATINIB(5.0),1
AZD1775(0.08)---MK-2206(0.2),1
AZD1775(0.08)---MK-2206(0.9),1
AZD1775(0.08)---MK-2206(4.0),1
AZD1775(0.08)---MK-4827(0.223),1
AZD1775(0.08)---MK-4827(0.775),1
AZD1775(0.08)---MK-4827(10.0),1
AZD1775(0.08)---MK-4827(2.75),1
AZD1775(0.08)---MK-5108(0.675),1
AZD1775(0.08)---MK-5108(2.0),1
AZD1775(0.08)---MK-8669(0.0005),1
AZD1775(0.08)---MK-8669(0.00223),1
AZD1775(0.08)---MK-8669(0.01),1
AZD1775(0.08)---MK-8776(0.325),1
AZD1775(0.08)---MK-8776(1.15),1
AZD1775(0.08)---MK-8776(4.0),1
AZD1775(0.08)---OXALIPLATIN(20.0),1
AZD1775(0.08)---OXALIPLATIN(6.75),1
AZD1775(0.08)---SN-38(0.00143),1
AZD1775(0.08)---SN-38(0.005),1
AZD1775(0.08)---SORAFENIB(10.0),1
AZD1775(0.08)---SORAFENIB(20.0),1
AZD1775(0.08)---SORAFENIB(5.0),1
AZD1775(0.08)---TOPOTECAN(0.0223),1
AZD1775(0.08)---TOPOTECAN(0.0775),1
AZD1775(0.08)---TOPOTECAN(0.275),1
AZD1775(0.08)---TOPOTECAN(1.0),1
AZD1775(0.2)---ABT-888(10.0),1
AZD1775(0.2)---BEZ-235(0.0045),1
AZD1775(0.2)---BEZ-235(0.02),1
AZD1775(0.2)---BEZ-235(0.09),1
AZD1775(0.2)---BEZ-235(0.4),1
AZD1775(0.2)---BORTEZOMIB(0.009),1
AZD1775(0.2)---BORTEZOMIB(0.04),1
AZD1775(0.2)---DASATINIB(0.6),1
AZD1775(0.2)---DASATINIB(3.0),1
AZD1775(0.2)---DINACICLIB(0.000925),1
AZD1775(0.2)---DINACICLIB(0.0115),1
AZD1775(0.2)---DINACICLIB(0.04),1
AZD1775(0.2)---ERLOTINIB(1.1),1
AZD1775(0.2)---ERLOTINIB(5.0),1
AZD1775(0.2)---GELDANAMYCIN(0.0223),1
AZD1775(0.2)---GELDANAMYCIN(0.1),1
AZD1775(0.2)---GELDANAMYCIN(0.45),1
AZD1775(0.2)---GELDANAMYCIN(2.0),1
AZD1775(0.2)---LAPATINIB(0.055),1
AZD1775(0.2)---LAPATINIB(0.245),1
AZD1775(0.2)---LAPATINIB(1.1),1
AZD1775(0.2)---LAPATINIB(5.0),1
AZD1775(0.2)---MK-2206(0.045),1
AZD1775(0.2)---MK-2206(0.2),1
AZD1775(0.2)---MK-2206(0.9),1
AZD1775(0.2)---MK-2206(4.0),1
AZD1775(0.2)---MK-4827(0.775),1
AZD1775(0.2)---MK-4827(10.0),1
AZD1775(0.2)---MK-4827(2.75),1
AZD1775(0.2)---MK-5108(0.075),1
AZD1775(0.2)---MK-5108(0.225),1
AZD1775(0.2)---MK-5108(0.675),1
AZD1775(0.2)---MK-5108(2.0),1
AZD1775(0.2)---MK-8669(0.0005),1
AZD1775(0.2)---MK-8669(0.00223),1
AZD1775(0.2)---MK-8669(0.01),1
AZD1775(0.2)---MK-8776(0.0925),1
AZD1775(0.2)---MK-8776(0.325),1
AZD1775(0.2)---MK-8776(1.15),1
AZD1775(0.2)---MK-8776(4.0),1
AZD1775(0.2)---OXALIPLATIN(0.75),1
AZD1775(0.2)---OXALIPLATIN(20.0),1
AZD1775(0.2)---OXALIPLATIN(6.75),1
AZD1775(0.2)---PD325901(0.0223),1
AZD1775(0.2)---PD325901(0.1),1
AZD1775(0.2)---SN-38(0.0004),1
AZD1775(0.2)---SN-38(0.00143),1
AZD1775(0.2)---SN-38(0.005),1
AZD1775(0.2)---SORAFENIB(10.0),1
AZD1775(0.2)---SORAFENIB(2.5),1
AZD1775(0.2)---SORAFENIB(20.0),1
AZD1775(0.2)---SORAFENIB(5.0),1
AZD1775(0.2)---TOPOTECAN(0.0223),1
AZD1775(0.2)---TOPOTECAN(0.0775),1
AZD1775(0.2)---TOPOTECAN(0.275),1
AZD1775(0.2)---TOPOTECAN(1.0),1
AZD1775(0.5)---ABT-888(0.0),1
AZD1775(0.5)---ABT-888(0.35),1
AZD1775(0.5)---ABT-888(1.08),1
AZD1775(0.5)---ABT-888(10.0),1
AZD1775(0.5)---ABT-888(3.25),1
AZD1775(0.5)---BEZ-235(0.0),1
AZD1775(0.5)---BEZ-235(0.0045),1
AZD1775(0.5)---BEZ-235(0.02),1
AZD1775(0.5)---BEZ-235(0.09),1
AZD1775(0.5)---BEZ-235(0.4),1
AZD1775(0.5)---BORTEZOMIB(0.0),1
AZD1775(0.5)---BORTEZOMIB(0.00045),1
AZD1775(0.5)---BORTEZOMIB(0.002),1
AZD1775(0.5)---BORTEZOMIB(0.009),1
AZD1775(0.5)---BORTEZOMIB(0.04),1
AZD1775(0.5)---DASATINIB(0.0),1
AZD1775(0.5)---DASATINIB(0.024),1
AZD1775(0.5)---DASATINIB(0.12),1
AZD1775(0.5)---DASATINIB(0.6),1
AZD1775(0.5)---DASATINIB(3.0),1
AZD1775(0.5)---DINACICLIB(0.0),1
AZD1775(0.5)---DINACICLIB(0.000925),1
